Point;Real time;Power-up time;Asrc;Alod;Apack;Vpack;SOC;DOD;Loads;BalVtg;BalCause;IoState;Flags;Bnk0;Bnk1t;Bnk2;Bnk3;Bnk4;Bnk5;Bnk6;Bnk7;Bnk8;Bnk9;Bnk10;Bnk11;Bnk12;Bnk13;Bnk14;Bnk15;CCL;CCLcause;DCL;DCLcause;WarnFlags;FltFlags;MissBanks;MissBank#;MissCells;-;Vmin;VminNo;VminAvg;Vavg;Vmax;VmaxNo;VmaxAvg;Tmin;TminNo;Tavg;Tmax;TmaxNo;Rmin;RminNo;Ravg;Rmax;RmaxNo;Rpack;Nmonit;Vmonit;Tmonit;TmonitOff;Rmonit;Smonit;Cell 0;Cell 1;Cell 2;Cell 3;Cell 4;Cell 5;Cell 6;Cell 7;Cell 8;Cell 9;Cell 10;Cell 11;Cell 12;Cell 13;Cell 14;Cell 15;Cell 16;Cell 17;Cell 18;Cell 19;Cell 20;Cell 21;Cell 22;Cell 23;Cell 24;Cell 25;Cell 26;Cell 27
899;1/1/2026 15:34;#2401 000:01:13:44;0;24.9;24.9;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
900;1/1/2026 15:34;#2401 000:01:13:45;0;22.9;22.9;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
901;1/1/2026 15:34;#2401 000:01:13:46;0;23.3;23.3;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
902;1/1/2026 15:34;#2401 000:01:13:47;0;23.7;23.7;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
903;1/1/2026 15:34;#2401 000:01:13:48;0;23.7;23.7;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
904;1/1/2026 15:34;#2401 000:01:13:49;0;23.8;23.8;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
905;1/1/2026 15:34;#2401 000:01:13:50;0;24.4;24.4;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
906;1/1/2026 15:34;#2401 000:01:13:51;0;23.4;23.4;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
907;1/1/2026 15:34;#2401 000:01:13:52;0;22;22;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
908;1/1/2026 15:34;#2401 000:01:13:53;0;20.8;20.8;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
909;1/1/2026 15:34;#2401 000:01:13:54;0;19.6;19.6;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
910;1/1/2026 15:34;#2401 000:01:13:55;0;19.8;19.8;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
911;1/1/2026 15:34;#2401 000:01:13:56;0;22.5;22.5;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
912;1/1/2026 15:34;#2401 000:01:13:57;0;22.7;22.7;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
913;1/1/2026 15:34;#2401 000:01:13:58;0;23;23;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
914;1/1/2026 15:34;#2401 000:01:13:59;0;22.6;22.6;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
915;1/1/2026 15:34;#2401 000:01:14:00;0;22.8;22.8;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
916;1/1/2026 15:34;#2401 000:01:14:01;0;23.3;23.3;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
917;1/1/2026 15:34;#2401 000:01:14:02;0;23.3;23.3;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
918;1/1/2026 15:34;#2401 000:01:14:03;0;23.4;23.4;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
919;1/1/2026 15:34;#2401 000:01:14:04;0;23.1;23.1;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
920;1/1/2026 15:41;#2401 000:01:14:05;0;23.1;23.1;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
921;1/1/2026 15:41;#2401 000:01:14:05;0;23.1;23.1;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
922;1/1/2026 15:41;#2401 000:01:14:05;0;23.1;23.1;104.9;71;67;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.7;19;3.7;3.74;3.75;27;3.75;26;25;28;31;21;0;27;0.2;1.6;8;7.4;0;3.75;30;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
923;1/1/2026 15:41;#2402 000:00:01:48;0;0.1;0.1;105;70;67;0;4.55;4;LoadPwr Fan ;EEWR ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.74;3.75;3.75;;3.75;27;25;28;32;21;0;27;0.1;2.8;0;2.8;0;3.75;28;2.8;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
924;1/1/2026 15:41;#2402 000:00:01:50;0;0.1;0.1;105;70;67;0;4.55;4;LoadPwr Fan ;EEWR ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.74;3.75;3.75;;3.75;27;25;28;32;21;0;27;0.1;2.8;0;2.8;0;3.75;28;2.8;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
925;1/1/2026 15:41;#2402 000:00:01:51;0;0.1;0.1;105;70;67;0;4.55;4;LoadPwr Fan ;;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.74;3.75;3.75;;3.75;27;25;28;32;21;0;27;0.1;2.8;0;2.8;0;3.75;28;2.8;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
926;1/1/2026 15:41;#2402 000:00:01:52;0;0.1;0.1;105;70;67;0;4.55;4;LoadPwr Fan ;;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.74;3.75;3.75;;3.75;27;25;28;32;21;0;27;0.1;2.8;0;2.8;0;3.75;28;2.8;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
927;1/1/2026 15:41;#2402 000:00:01:53;0;0.1;0.1;105;70;67;0;4.55;4;LoadPwr Fan ;;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.74;3.75;3.75;;3.75;27;25;28;32;21;0;27;0.1;2.8;0;2.8;0;3.75;28;2.8;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
928;1/1/2026 15:41;#2402 000:00:01:54;0;0.1;0.1;105;70;67;0;4.55;4;LoadPwr Fan ;;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.74;3.75;3.75;;3.75;27;25;28;32;21;0;27;0.1;2.8;0;2.8;0;3.75;28;2.8;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
929;1/1/2026 15:41;#2402 000:00:01:55;0;0.1;0.1;105;70;67;0;4.55;4;LoadPwr Fan ;;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.74;3.75;3.75;;3.75;27;25;28;32;21;0;27;0.1;2.8;0;2.8;0;3.75;28;2.8;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
930;1/1/2026 15:41;#2402 000:00:01:56;0;0.1;0.1;105;70;67;0;4.55;4;LoadPwr Fan ;;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.74;3.75;3.75;;3.75;27;25;28;32;21;0;27;0.1;2.8;0;2.8;0;3.75;28;2.8;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
931;1/1/2026 15:41;#2402 000:00:01:57;0;0.1;0.1;105;70;67;0;4.55;4;LoadPwr Fan ;;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.74;3.75;3.75;;3.75;27;25;28;32;21;0;27;0.1;2.8;0;2.8;0;3.75;28;2.8;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
932;1/1/2026 15:41;#2402 000:00:01:58;0;0.1;0.1;105;70;67;0;4.55;4;LoadPwr Fan ;;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.74;3.75;3.75;;3.75;27;25;28;32;21;0;27;0.1;2.8;0;2.8;0;3.75;28;2.8;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
933;1/1/2026 15:41;#2402 000:00:01:59;0;0.1;0.1;105;70;67;0;4.55;4;LoadPwr Fan ;;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.74;3.75;3.75;;3.75;27;25;28;32;21;0;27;0.1;2.8;0;2.8;0;3.75;28;2.8;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
934;1/1/2026 15:41;#2402 000:00:02:00;0;0.1;0.1;105;70;67;0;4.55;4;LoadPwr Fan ;;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.74;3.75;3.75;;3.75;27;25;28;32;21;0;27;0.1;2.8;0;2.8;0;3.75;28;2.8;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
935;1/1/2026 15:41;#2402 000:00:02:01;0;0.1;0.1;105;70;67;0;4.55;4;LoadPwr Fan ;;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.74;3.75;3.75;;3.75;27;25;28;32;21;0;27;0.1;2.8;0;2.8;0;3.75;28;2.8;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
936;1/1/2026 15:41;#2402 000:00:02:02;0;0.1;0.1;105;70;67;0;4.55;4;LoadPwr Fan ;;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.74;3.75;3.75;;3.75;27;25;28;32;21;0;27;0.1;2.8;0;2.8;0;3.75;28;2.8;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
937;1/1/2026 15:41;#2402 000:00:02:03;0;0.1;0.1;105;70;67;0;4.55;4;LoadPwr Fan ;;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.74;3.75;3.75;;3.75;27;25;28;32;21;0;27;0.1;2.8;0;2.8;0;3.75;28;2.8;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
938;1/1/2026 15:41;#2402 000:00:02:04;0;0.1;0.1;105;70;67;0;4.55;4;LoadPwr Fan ;;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.74;3.75;3.75;;3.75;27;25;28;32;21;0;27;0.1;2.8;0;2.8;0;3.75;28;2.8;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
939;1/1/2026 15:41;#2402 000:00:02:05;0;0.1;0.1;105;70;67;0;4.55;4;LoadPwr Fan ;;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.74;3.75;3.75;;3.75;27;25;28;32;21;0;27;0.1;2.8;0;2.8;0;3.75;28;2.8;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
940;1/1/2026 15:41;#2402 000:00:02:06;0;0.1;0.1;105;70;67;0;4.55;4;LoadPwr Fan ;;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.74;3.75;3.75;;3.75;27;25;28;32;21;0;27;0.1;2.8;0;2.8;0;3.75;28;2.8;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
941;1/1/2026 15:41;#2402 000:00:02:07;0;0.1;0.1;105;70;67;0;4.55;4;LoadPwr Fan ;;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.74;3.75;3.75;;3.75;27;25;28;32;21;0;27;0.1;2.8;0;2.8;0;3.75;28;2.8;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
942;1/1/2026 15:41;#2402 000:00:02:09;0;0.1;0.1;105;70;67;0;4.55;4;LoadPwr Fan ;;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.74;3.75;3.75;;3.75;27;25;28;32;21;0;27;0.1;2.8;0;2.8;0;3.75;28;2.8;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
