Time (s),1. Current A(RMS) (1),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
195.5639,0,,195.5641,0.625,,195.5638,0.5,,195.5642,1.8,,195.5639,164,,195.564,1.75,,195.5638,115.0,,195.5638,32,,195.5639,2.3125,,195.564,6.5,,195.5641,1.421875,,195.5641,0.375,,195.564,2.875,,195.564,1.75,,
195.584,0,,195.5842,1.125,,195.5838,0.4375,,195.5843,1.5,,195.584,164,,195.5841,2.1875,,195.5838,115.0,,195.5838,32,,195.584,1.9375,,195.5841,6.625,,195.5842,1.4375,,195.5842,-0.0625,,195.5841,3.6875,,195.5841,3.1875,,
195.6041,0,,195.6043,-0.875,,195.6039,0.5,,195.6044,1.7000000000000002,,195.6041,163,,195.6042,2.0,,195.6039,115.0625,,195.6039,32,,195.6041,2.1875,,195.6042,6.875,,195.6043,1.4375,,195.6043,0.375,,195.6042,3.3125,,195.6042,2.25,,
195.624,0,,195.6242,-0.5,,195.6238,0.5,,195.6243,1.7000000000000002,,195.624,163,,195.6241,2.0625,,195.6238,115.0,,195.6238,32,,195.624,2.1875,,195.6241,7.125,,195.6242,1.40234375,,195.6242,0.3125,,195.6241,3.4375,,195.6241,1.0625,,
195.6439,0,,195.6441,-0.1875,,195.6437,0.5,,195.6442,1.2000000000000002,,195.6439,164,,195.644,2.125,,195.6437,115.0,,195.6437,32,,195.6439,1.5,,195.644,6.9375,,195.6441,1.4140625,,195.6441,-0.0625,,195.644,3.5625,,195.644,2.9375,,
195.664,0,,195.6643,-2.5625,,195.6639,0.5,,195.6644,1.4000000000000001,,195.664,163,,195.6642,1.625,,195.6639,115.0,,195.6639,32,,195.664,1.8125,,195.6642,6.625,,195.6643,1.37890625,,195.6643,0.375,,195.6642,2.6875,,195.6642,3.25,,
195.684,0,,195.6842,0.1875,,195.6838,0.5,,195.6843,0.9,,195.684,163,,195.6841,1.6875,,195.6838,115.0625,,195.6838,32,,195.684,1.125,,195.6841,6.625,,195.6842,1.4296875,,195.6842,0.1875,,195.6841,2.8125,,195.6841,2.6875,,
195.704,0,,195.7042,1.0,,195.7037,0.5,,195.7043,1.6,,195.704,162,,195.7041,1.25,,195.7037,115.0,,195.7037,32,,195.704,2.0625,,195.7041,6.25,,195.7042,1.44921875,,195.7042,0.0,,195.7041,2.0625,,195.7041,4.3125,,
195.7239,0,,195.7241,1.375,,195.7237,0.4375,,195.7242,1.8,,195.7239,163,,195.724,1.8125,,195.7237,115.125,,195.7237,32,,195.7239,2.3125,,195.724,6.8125,,195.7241,1.44921875,,195.7241,0.125,,195.724,2.9375,,195.724,1.25,,
195.7439,0,,195.7442,0.625,,195.7437,0.4375,,195.7442,1.8,,195.7439,163,,195.744,2.1875,,195.7437,115.0,,195.7437,32,,195.7439,2.3125,,195.744,6.8125,,195.7442,1.4375,,195.7442,0.0,,195.744,3.6875,,195.744,2.625,,
