type,time,latitude,longitude,altitude (m),speed (km/h),course,slope (%),distance (km),distance_interval (m),color,opacity,width,name,desc,activity
T,2022-02-27 17:14:44,-33.601316880,-70.525469680,774.4,55.3,4.7,-2.7,42.520,15.37,,,,,,
T,2022-02-27 17:14:45,-33.601319380,-70.525622380,774.0,51.0,4.7,-2.4,42.534,14.18,,,,,,
T,2022-02-27 17:14:46,-33.601333700,-70.525782920,773.5,53.9,4.6,-3.4,42.549,14.98,,,,,,
T,2022-02-27 17:14:47,-33.601361320,-70.525959280,773.3,60.0,4.5,-1.4,42.566,16.65,,,,,,
T,2022-02-27 17:14:48,-33.601394370,-70.526116420,773.2,54.1,4.4,-0.6,42.581,15.04,,,,,,
T,2022-02-27 17:14:49,-33.601434680,-70.526257950,773.0,50.0,4.3,-1.1,42.595,13.88,,,,,,
T,2022-02-27 17:14:50,-33.601512380,-70.526413880,772.6,60.6,4.1,-2.4,42.612,16.84,,,,,,
T,2022-02-27 17:14:51,-33.601607050,-70.526538230,772.1,56.2,4.0,-3.4,42.627,15.60,,,,,,
T,2022-02-27 17:14:52,-33.601718520,-70.526610820,771.8,50.7,3.6,-2.3,42.641,14.08,,,,,,
T,2022-02-27 17:14:53,-33.601852830,-70.526637120,771.7,54.3,3.3,-0.3,42.656,15.10,,,,,,
T,2022-02-27 17:14:54,-33.601986220,-70.526628420,771.6,53.3,3.0,-0.9,42.671,14.82,,,,,,
T,2022-02-27 17:14:55,-33.602109180,-70.526586020,771.5,51.1,2.7,-0.7,42.685,14.19,,,,,,
T,2022-02-27 17:14:56,-33.602230430,-70.526524970,771.5,52.5,2.4,0.1,42.700,14.59,,,,,,
T,2022-02-27 17:14:57,-33.602306050,-70.526417330,771.7,47.0,2.2,1.6,42.713,13.04,,,,,,
T,2022-02-27 17:14:58,-33.602366430,-70.526280720,772.1,51.6,1.9,2.7,42.727,14.34,,,,,,
T,2022-02-27 17:14:59,-33.602393250,-70.526150480,772.5,44.8,1.7,3.3,42.740,12.45,,,,,,
T,2022-02-27 17:15:00,-33.602416880,-70.525983520,773.1,56.6,1.6,3.6,42.756,15.72,,,,,,
T,2022-02-27 17:15:01,-33.602426650,-70.525806950,773.5,59.1,1.5,2.5,42.772,16.42,,,,,,
T,2022-02-27 17:15:02,-33.602410030,-70.525647620,772.9,53.6,1.4,-4.1,42.787,14.90,,,,,,
T,2022-02-27 17:15:03,-33.602373670,-70.525494550,772.2,53.2,1.4,-4.4,42.802,14.77,,,,,,
T,2022-02-27 17:15:04,-33.602333770,-70.525337750,771.6,54.8,1.4,-4.2,42.817,15.21,,,,,,
T,2022-02-27 17:15:05,-33.602302980,-70.525175850,771.0,55.5,1.4,-3.7,42.832,15.41,,,,,,
T,2022-02-27 17:15:06,-33.602287930,-70.525010850,770.5,55.5,1.5,-3.2,42.848,15.40,,,,,,
T,2022-02-27 17:15:07,-33.602268630,-70.524848530,770.4,54.8,1.5,-0.7,42.863,15.22,,,,,,
T,2022-02-27 17:15:08,-33.602260400,-70.524679120,770.4,56.7,1.6,-0.3,42.879,15.75,,,,,,
T,2022-02-27 17:15:09,-33.602270670,-70.524513550,770.3,55.5,1.7,-0.2,42.894,15.41,,,,,,
T,2022-02-27 17:15:10,-33.602300370,-70.524377070,770.3,47.1,2.0,-0.3,42.907,13.09,,,,,,
T,2022-02-27 17:15:11,-33.602334900,-70.524244880,770.2,46.3,2.1,-0.6,42.920,12.85,,,,,,
T,2022-02-27 17:15:12,-33.602427480,-70.524120720,770.1,55.6,2.3,-0.6,42.936,15.43,,,,,,
T,2022-02-27 17:15:13,-33.602526130,-70.523986920,770.5,59.6,2.4,2.3,42.952,16.55,,,,,,
T,2022-02-27 17:15:14,-33.602631120,-70.523873620,771.8,56.5,2.4,8.2,42.968,15.69,,,,,,
T,2022-02-27 17:15:15,-33.602723200,-70.523775730,772.8,49.2,2.5,7.2,42.981,13.67,,,,,,
T,2022-02-27 17:15:16,-33.602847850,-70.523686830,774.0,58.0,2.6,7.3,42.998,16.10,,,,,,
T,2022-02-27 17:15:17,-33.603009480,-70.523616720,775.4,68.7,2.7,7.4,43.017,19.07,,,,,,
T,2022-02-27 17:15:18,-33.603125150,-70.523549770,776.2,51.3,2.7,5.9,43.031,14.26,,,,,,
T,2022-02-27 17:15:19,-33.603254130,-70.523455280,776.9,60.4,2.6,4.4,43.048,16.78,,,,,,
T,2022-02-27 17:15:20,-33.603378770,-70.523371320,777.0,57.1,2.5,0.1,43.063,15.87,,,,,,
T,2022-02-27 17:15:21,-33.603472930,-70.523257930,776.0,53.4,2.3,-6.3,43.078,14.83,,,,,,
T,2022-02-27 17:15:22,-33.603528320,-70.523131120,775.2,47.8,2.2,-6.1,43.092,13.28,,,,,,
T,2022-02-27 17:15:23,-33.603593870,-70.522971820,774.2,59.3,2.1,-6.3,43.108,16.48,,,,,,
T,2022-02-27 17:15:24,-33.603642870,-70.522818130,773.2,55.0,2.0,-6.4,43.123,15.26,,,,,,
T,2022-02-27 17:15:25,-33.603709700,-70.522666630,772.1,57.2,1.8,-7.1,43.139,15.90,,,,,,
T,2022-02-27 17:15:26,-33.603736580,-70.522492620,771.1,59.1,1.7,-5.9,43.156,16.42,,,,,,
T,2022-02-27 17:15:27,-33.603744530,-70.522323720,771.0,56.5,1.5,-0.4,43.171,15.70,,,,,,
T,2022-02-27 17:15:28,-33.603712300,-70.522168970,771.2,53.3,1.4,1.3,43.186,14.80,,,,,,
T,2022-02-27 17:15:29,-33.603679130,-70.522014500,771.4,53.3,1.2,1.2,43.201,14.80,,,,,,
T,2022-02-27 17:15:30,-33.603603100,-70.521848720,771.8,63.2,1.1,2.1,43.219,17.55,,,,,,
T,2022-02-27 17:15:31,-33.603531850,-70.521699330,772.1,57.5,0.9,1.8,43.234,15.96,,,,,,
T,2022-02-27 17:15:32,-33.603442620,-70.521576520,773.2,54.3,0.8,7.2,43.250,15.10,,,,,,
T,2022-02-27 17:15:33,-33.603335880,-70.521470470,774.6,55.4,0.7,9.5,43.265,15.40,,,,,,
T,2022-02-27 17:15:34,-33.603214980,-70.521363250,775.3,60.1,0.7,4.3,43.282,16.70,,,,,,
T,2022-02-27 17:15:35,-33.603119430,-70.521269220,775.8,49.4,0.7,3.7,43.295,13.73,,,,,,
T,2022-02-27 17:15:36,-33.603016620,-70.521150680,776.4,57.0,0.7,3.4,43.311,15.85,,,,,,
T,2022-02-27 17:15:37,-33.602880650,-70.521030250,776.7,67.6,0.7,1.6,43.330,18.77,,,,,,
T,2022-02-27 17:15:38,-33.602751550,-70.520910550,776.8,65.2,0.7,0.7,43.348,18.12,,,,,,
T,2022-02-27 17:15:39,-33.602637650,-70.520818100,776.7,55.0,0.7,-0.6,43.363,15.27,,,,,,
T,2022-02-27 17:15:40,-33.602531300,-70.520719780,776.7,53.7,0.7,-0.3,43.378,14.91,,,,,,
T,2022-02-27 17:15:41,-33.602431420,-70.520594530,777.3,57.8,0.8,3.5,43.394,16.06,,,,,,
T,2022-02-27 17:15:42,-33.602331000,-70.520485500,777.9,54.2,0.8,4.3,43.409,15.05,,,,,,
T,2022-02-27 17:15:43,-33.602245220,-70.520385880,778.4,47.8,0.8,4.0,43.423,13.27,,,,,,
T,2022-02-27 17:15:44,-33.602152720,-70.520280970,778.9,50.9,0.9,3.5,43.437,14.14,,,,,,
T,2022-02-27 17:15:45,-33.602084050,-70.520171620,779.4,45.7,0.9,3.5,43.450,12.69,,,,,,
T,2022-02-27 17:15:46,-33.602037670,-70.520064450,779.8,40.3,1.0,3.5,43.461,11.20,,,,,,
T,2022-02-27 17:15:47,-33.601976300,-70.519936550,780.1,49.3,1.0,2.3,43.474,13.68,,,,,,
T,2022-02-27 17:15:48,-33.601908370,-70.519811380,780.2,49.8,1.1,0.8,43.488,13.85,,,,,,
T,2022-02-27 17:15:49,-33.601847020,-70.519692680,780.2,46.6,1.1,0.3,43.501,12.95,,,,,,
T,2022-02-27 17:15:50,-33.601789770,-70.519569600,780.2,47.1,1.0,-0.1,43.514,13.07,,,,,,
T,2022-02-27 17:15:51,-33.601718000,-70.519455370,780.1,47.7,0.9,-0.8,43.528,13.26,,,,,,
T,2022-02-27 17:15:52,-33.601638020,-70.519356650,780.1,45.9,0.9,-0.1,43.540,12.75,,,,,,
T,2022-02-27 17:15:53,-33.601561820,-70.519259680,780.4,44.4,0.6,2.2,43.553,12.35,,,,,,
T,2022-02-27 17:15:54,-33.601466420,-70.519217220,780.7,40.6,0.2,3.0,43.564,11.29,,,,,,
T,2022-02-27 17:15:55,-33.601355850,-70.519207030,781.1,44.3,0.1,3.2,43.576,12.30,,,,,,
T,2022-02-27 17:15:56,-33.601222820,-70.519224600,781.6,53.4,6.1,3.2,43.591,14.84,,,,,,
T,2022-02-27 17:15:57,-33.601099050,-70.519275580,782.0,52.3,6.1,3.1,43.606,14.52,,,,,,
T,2022-02-27 17:15:58,-33.601006150,-70.519358880,782.4,46.4,5.1,2.6,43.618,12.88,,,,,,
T,2022-02-27 17:15:59,-33.601011650,-70.519579380,782.4,73.7,4.7,-0.1,43.639,20.47,,,,,,
T,2022-02-27 17:16:00,-33.601060900,-70.519832720,782.2,86.9,4.6,-0.7,43.663,24.14,,,,,,
T,2022-02-27 17:16:01,-33.601077280,-70.520009800,782.1,59.5,4.6,-0.5,43.680,16.54,,,,,,
T,2022-02-27 17:16:02,-33.601088570,-70.520201170,781.6,64.1,4.7,-2.8,43.697,17.81,,,,,,
T,2022-02-27 17:16:03,-33.601115950,-70.520398630,781.0,66.9,4.7,-3.1,43.716,18.58,,,,,,
T,2022-02-27 17:16:04,-33.601137880,-70.520581570,780.5,61.8,4.7,-3.0,43.733,17.15,,,,,,
T,2022-02-27 17:16:05,-33.601153130,-70.520771130,780.0,63.6,4.7,-2.9,43.751,17.68,,,,,,
T,2022-02-27 17:16:06,-33.601157650,-70.520968550,779.4,66.0,4.7,-3.4,43.769,18.33,,,,,,
T,2022-02-27 17:16:07,-33.601177220,-70.521158230,778.7,63.9,4.7,-3.9,43.787,17.74,,,,,,
T,2022-02-27 17:16:08,-33.601182850,-70.521322280,778.1,54.9,4.7,-3.6,43.802,15.24,,,,,,
T,2022-02-27 17:16:09,-33.601196070,-70.521519330,777.5,66.1,4.7,-3.6,43.820,18.35,,,,,,
T,2022-02-27 17:16:10,-33.601208050,-70.521725050,776.9,68.9,4.7,-2.8,43.840,19.14,,,,,,
T,2022-02-27 17:16:11,-33.601223680,-70.521905130,776.7,60.5,4.7,-1.2,43.856,16.80,,,,,,
T,2022-02-27 17:16:12,-33.601233700,-70.522102420,776.5,66.0,4.7,-1.3,43.875,18.35,,,,,,
T,2022-02-27 17:16:13,-33.601234450,-70.522299980,776.3,66.0,4.7,-1.3,43.893,18.34,,,,,,
T,2022-02-27 17:16:14,-33.601240800,-70.522476880,776.0,59.2,4.7,-1.3,43.910,16.43,,,,,,
T,2022-02-27 17:16:15,-33.601253570,-70.522674180,776.3,66.1,4.7,1.4,43.928,18.37,,,,,,
T,2022-02-27 17:16:16,-33.601262080,-70.522876020,776.6,67.5,4.7,1.6,43.947,18.76,,,,,,
T,2022-02-27 17:16:17,-33.601272530,-70.523100930,776.9,75.3,4.7,1.4,43.968,20.91,,,,,,
T,2022-02-27 17:16:18,-33.601290500,-70.523334870,777.1,78.5,4.7,0.8,43.989,21.80,,,,,,
T,2022-02-27 17:16:19,-33.601299770,-70.523553980,776.5,73.3,4.7,-2.5,44.010,20.36,,,,,,
T,2022-02-27 17:16:20,-33.601299770,-70.523775430,776.1,74.0,4.7,-2.0,44.030,20.55,,,,,,
T,2022-02-27 17:16:21,-33.601300670,-70.523996500,775.7,73.9,4.7,-2.1,44.051,20.52,,,,,,
T,2022-02-27 17:16:22,-33.601302170,-70.524223470,775.4,75.8,4.7,-1.5,44.072,21.07,,,,,,
T,2022-02-27 17:16:23,-33.601306800,-70.524447950,775.4,75.0,4.7,-0.1,44.093,20.84,,,,,,
T,2022-02-27 17:16:24,-33.601313970,-70.524686600,775.3,79.8,4.7,-0.3,44.115,22.16,,,,,,
T,2022-02-27 17:16:25,-33.601310230,-70.524895900,775.4,69.9,4.7,0.5,44.134,19.43,,,,,,
T,2022-02-27 17:16:26,-33.601319170,-70.525109780,775.0,71.6,4.7,-1.8,44.154,19.88,,,,,,
T,2022-02-27 17:16:27,-33.601323550,-70.525314830,774.6,68.5,4.7,-2.5,44.173,19.04,,,,,,
T,2022-02-27 17:16:28,-33.601327650,-70.525497320,774.1,61.0,4.7,-2.5,44.190,16.94,,,,,,
T,2022-02-27 17:16:29,-33.601326050,-70.525687220,773.8,63.5,4.7,-2.0,44.208,17.63,,,,,,
T,2022-02-27 17:16:30,-33.601333650,-70.525849420,773.4,54.3,4.6,-2.4,44.223,15.08,,,,,,
T,2022-02-27 17:16:31,-33.601360300,-70.525995380,773.3,49.9,4.5,-0.6,44.237,13.87,,,,,,
T,2022-02-27 17:16:32,-33.601411530,-70.526155000,773.1,57.1,4.4,-1.8,44.253,15.87,,,,,,
T,2022-02-27 17:16:33,-33.601476070,-70.526310220,772.7,57.9,4.2,-2.1,44.269,16.09,,,,,,
T,2022-02-27 17:16:34,-33.601560520,-70.526478070,772.3,65.4,4.0,-2.1,44.287,18.18,,,,,,
T,2022-02-27 17:16:35,-33.601667170,-70.526559700,771.6,50.6,3.7,-5.1,44.301,14.05,,,,,,
T,2022-02-27 17:16:36,-33.601796180,-70.526607020,771.7,53.9,3.4,0.5,44.316,14.97,,,,,,
T,2022-02-27 17:16:37,-33.601923800,-70.526622070,771.6,51.2,3.2,-0.5,44.330,14.22,,,,,,
T,2022-02-27 17:16:38,-33.602053130,-70.526607770,771.5,51.9,2.9,-0.8,44.345,14.41,,,,,,
T,2022-02-27 17:16:39,-33.602162100,-70.526545770,771.5,48.2,2.6,-0.2,44.358,13.39,,,,,,
T,2022-02-27 17:16:40,-33.602275420,-70.526464680,771.6,52.7,2.3,0.8,44.373,14.65,,,,,,
T,2022-02-27 17:16:41,-33.602340170,-70.526339130,771.9,49.3,2.2,2.3,44.386,13.69,,,,,,
T,2022-02-27 17:16:42,-33.602386300,-70.526194570,772.4,51.7,2.0,3.2,44.401,14.36,,,,,,
T,2022-02-27 17:16:43,-33.602420480,-70.526046670,772.9,51.3,1.8,3.7,44.415,14.24,,,,,,
T,2022-02-27 17:16:44,-33.602443870,-70.525894900,773.5,51.6,1.6,4.0,44.429,14.32,,,,,,
T,2022-02-27 17:16:45,-33.602416970,-70.525742780,773.2,51.9,1.5,-1.8,44.444,14.43,,,,,,
T,2022-02-27 17:16:46,-33.602373720,-70.525597080,772.5,51.7,1.4,-4.8,44.458,14.35,,,,,,
T,2022-02-27 17:16:47,-33.602347900,-70.525454550,772.0,48.7,1.4,-4.0,44.471,13.54,,,,,,
T,2022-02-27 17:16:48,-33.602319800,-70.525307000,771.4,50.6,1.5,-3.8,44.486,14.04,,,,,,
T,2022-02-27 17:16:49,-33.602301580,-70.525144800,770.9,54.7,1.4,-3.4,44.501,15.19,,,,,,
T,2022-02-27 17:16:50,-33.602290450,-70.524982700,770.5,54.3,1.5,-2.8,44.516,15.10,,,,,,
T,2022-02-27 17:16:51,-33.602272070,-70.524828530,770.4,52.0,1.5,-0.5,44.530,14.45,,,,,,
T,2022-02-27 17:16:52,-33.602257770,-70.524675880,770.4,51.3,1.6,-0.3,44.545,14.26,,,,,,
T,2022-02-27 17:16:53,-33.602253580,-70.524524600,770.3,50.6,1.6,-0.2,44.559,14.05,,,,,,
T,2022-02-27 17:16:54,-33.602264470,-70.524387800,770.3,45.9,1.8,-0.2,44.571,12.75,,,,,,
T,2022-02-27 17:16:55,-33.602304320,-70.524251800,770.3,48.1,2.0,-0.4,44.585,13.37,,,,,,
T,2022-02-27 17:16:56,-33.602383220,-70.524132830,770.2,50.7,2.2,-0.6,44.599,14.09,,,,,,
T,2022-02-27 17:16:57,-33.602483600,-70.524019600,770.2,55.1,2.4,0.1,44.614,15.31,,,,,,
T,2022-02-27 17:16:58,-33.602591250,-70.523918100,771.3,54.8,2.5,7.5,44.629,15.21,,,,,,
T,2022-02-27 17:16:59,-33.602705250,-70.523825900,772.6,55.0,2.6,8.4,44.645,15.27,,,,,,
T,2022-02-27 17:17:00,-33.602821530,-70.523745630,773.8,53.6,2.6,7.8,44.659,14.89,,,,,,
T,2022-02-27 17:17:01,-33.602937530,-70.523664450,774.8,53.7,2.6,6.8,44.674,14.91,,,,,,
T,2022-02-27 17:17:02,-33.603060820,-70.523590650,775.8,55.1,2.6,6.4,44.690,15.29,,,,,,
T,2022-02-27 17:17:03,-33.603187000,-70.523531300,776.7,54.1,2.6,6.1,44.705,15.04,,,,,,
T,2022-02-27 17:17:04,-33.603295620,-70.523439830,777.2,53.1,2.6,3.5,44.719,14.74,,,,,,
T,2022-02-27 17:17:05,-33.603395770,-70.523343930,776.8,51.2,2.4,-3.2,44.734,14.23,,,,,,
T,2022-02-27 17:17:06,-33.603493600,-70.523222170,775.8,56.4,2.3,-6.2,44.749,15.67,,,,,,
T,2022-02-27 17:17:07,-33.603575980,-70.523101680,774.8,52.0,2.2,-6.5,44.764,14.44,,,,,,
T,2022-02-27 17:17:08,-33.603642700,-70.522975330,773.9,49.9,2.1,-6.7,44.778,13.87,,,,,,
T,2022-02-27 17:17:09,-33.603708400,-70.522825650,772.8,56.5,2.0,-6.9,44.793,15.69,,,,,,
T,2022-02-27 17:17:10,-33.603746930,-70.522673800,771.9,53.0,1.8,-6.6,44.808,14.73,,,,,,
T,2022-02-27 17:17:11,-33.603773650,-70.522519380,770.9,52.7,1.7,-6.4,44.823,14.64,,,,,,
T,2022-02-27 17:17:12,-33.603786930,-70.522362330,770.7,52.7,1.6,-1.2,44.837,14.65,,,,,,
T,2022-02-27 17:17:13,-33.603768500,-70.522209500,770.9,51.6,1.4,0.9,44.852,14.33,,,,,,
T,2022-02-27 17:17:14,-33.603744970,-70.522062920,771.0,49.9,1.3,1.1,44.866,13.85,,,,,,
T,2022-02-27 17:17:15,-33.603680480,-70.521930050,771.4,51.3,1.2,2.5,44.880,14.26,,,,,,
T,2022-02-27 17:17:16,-33.603611430,-70.521793580,771.7,53.3,1.0,2.2,44.895,14.80,,,,,,
T,2022-02-27 17:17:17,-33.603517520,-70.521672720,772.1,55.1,0.8,2.6,44.910,15.31,,,,,,
T,2022-02-27 17:17:18,-33.603409470,-70.521547630,773.6,60.1,0.7,8.7,44.927,16.69,,,,,,
T,2022-02-27 17:17:19,-33.603304470,-70.521445370,774.8,54.1,0.7,8.3,44.942,15.02,,,,,,
T,2022-02-27 17:17:20,-33.603212950,-70.521335720,775.5,51.7,0.7,5.1,44.956,14.37,,,,,,
T,2022-02-27 17:17:21,-33.603115880,-70.521226830,776.1,53.2,0.7,4.0,44.971,14.77,,,,,,
T,2022-02-27 17:17:22,-33.603025450,-70.521114450,776.7,52.1,0.7,3.6,44.985,14.47,,,,,,
T,2022-02-27 17:17:23,-33.602914020,-70.521013370,776.9,55.9,0.7,1.6,45.001,15.52,,,,,,
T,2022-02-27 17:17:24,-33.602812680,-70.520915170,777.1,52.1,0.7,1.0,45.015,14.47,,,,,,
T,2022-02-27 17:17:25,-33.602711550,-70.520819980,777.1,51.4,0.7,0.1,45.029,14.28,,,,,,
T,2022-02-27 17:17:26,-33.602596370,-70.520721220,777.0,56.6,0.7,-0.5,45.045,15.72,,,,,,
T,2022-02-27 17:17:27,-33.602493670,-70.520609120,777.1,55.5,0.7,0.6,45.061,15.43,,,,,,
T,2022-02-27 17:17:28,-33.602381800,-70.520501570,777.8,57.3,0.8,4.2,45.077,15.92,,,,,,
T,2022-02-27 17:17:29,-33.602274920,-70.520406720,778.3,53.2,0.8,3.7,45.091,14.77,,,,,,
T,2022-02-27 17:17:30,-33.602176670,-70.520287980,778.9,55.8,0.9,3.7,45.107,15.50,,,,,,
T,2022-02-27 17:17:31,-33.602091300,-70.520171750,779.4,51.7,0.9,3.4,45.121,14.35,,,,,,
T,2022-02-27 17:17:32,-33.602022380,-70.520044300,779.8,50.7,1.0,3.3,45.135,14.08,,,,,,
T,2022-02-27 17:17:33,-33.601960030,-70.519917230,780.1,49.2,1.0,1.9,45.149,13.67,,,,,,
T,2022-02-27 17:17:34,-33.601897900,-70.519773220,780.2,54.1,1.1,0.8,45.164,15.04,,,,,,
T,2022-02-27 17:17:35,-33.601844500,-70.519650430,780.3,46.2,1.1,0.3,45.177,12.84,,,,,,
T,2022-02-27 17:17:36,-33.601776650,-70.519533800,780.2,47.5,1.0,-0.4,45.190,13.18,,,,,,
T,2022-02-27 17:17:37,-33.601697380,-70.519449720,780.1,42.3,0.8,-1.3,45.202,11.76,,,,,,
T,2022-02-27 17:17:38,-33.601608700,-70.519377680,780.2,42.8,0.6,1.1,45.214,11.89,,,,,,
T,2022-02-27 17:17:39,-33.601511850,-70.519339850,780.6,40.7,0.3,3.1,45.225,11.30,,,,,,
T,2022-02-27 17:17:40,-33.601417820,-70.519323980,780.9,37.9,0.2,3.2,45.235,10.53,,,,,,
T,2022-02-27 17:17:41,-33.601309180,-70.519329670,781.3,43.4,6.1,3.2,45.248,12.06,,,,,,
T,2022-02-27 17:17:42,-33.601207420,-70.519374750,781.7,43.3,5.9,3.0,45.260,12.04,,,,,,
T,2022-02-27 17:17:43,-33.601108550,-70.519429980,782.0,43.6,5.9,2.9,45.272,12.11,,,,,,
T,2022-02-27 17:17:44,-33.601041480,-70.519508870,782.3,37.6,5.6,2.3,45.282,10.44,,,,,,
T,2022-02-27 17:17:45,-33.601016730,-70.519623630,782.3,39.6,5.2,0.8,45.293,11.00,,,,,,
T,2022-02-27 17:17:46,-33.601031550,-70.519762820,782.3,46.9,4.8,-0.4,45.306,13.02,,,,,,
T,2022-02-27 17:17:47,-33.601060300,-70.519906150,782.2,49.2,4.7,-0.8,45.320,13.68,,,,,,
T,2022-02-27 17:17:48,-33.601102430,-70.520068850,781.9,56.9,4.7,-2.0,45.336,15.81,,,,,,
T,2022-02-27 17:17:49,-33.601125030,-70.520234220,781.4,56.0,4.7,-3.1,45.351,15.55,,,,,,
T,2022-02-27 17:17:50,-33.601135230,-70.520378720,781.0,48.5,4.7,-2.9,45.365,13.46,,,,,,
T,2022-02-27 17:17:51,-33.601143220,-70.520524170,780.6,48.7,4.7,-2.8,45.378,13.53,,,,,,
T,2022-02-27 17:17:52,-33.601146250,-70.520669230,780.3,48.5,4.7,-2.7,45.392,13.47,,,,,,
T,2022-02-27 17:17:53,-33.601154570,-70.520818030,779.9,49.8,4.7,-2.8,45.405,13.84,,,,,,
T,2022-02-27 17:17:54,-33.601165250,-70.520973820,779.3,52.2,4.7,-3.8,45.420,14.51,,,,,,
T,2022-02-27 17:17:55,-33.601174780,-70.521129920,778.8,52.3,4.7,-3.8,45.435,14.53,,,,,,
T,2022-02-27 17:17:56,-33.601183370,-70.521292730,778.2,54.5,4.7,-3.7,45.450,15.14,,,,,,
T,2022-02-27 17:17:57,-33.601190950,-70.521454730,777.7,54.2,4.7,-3.6,45.465,15.06,,,,,,
T,2022-02-27 17:17:58,-33.601197680,-70.521626600,777.1,57.5,4.7,-3.5,45.481,15.97,,,,,,
T,2022-02-27 17:17:59,-33.601200380,-70.521800670,776.9,58.2,4.7,-1.7,45.497,16.16,,,,,,
T,2022-02-27 17:18:00,-33.601215950,-70.521985920,776.6,62.2,4.7,-1.2,45.514,17.28,,,,,,
T,2022-02-27 17:18:01,-33.601227600,-70.522176120,776.4,63.7,4.7,-1.3,45.532,17.70,,,,,,
T,2022-02-27 17:18:02,-33.601237430,-70.522375980,776.2,66.9,4.7,-1.3,45.550,18.58,,,,,,
T,2022-02-27 17:18:03,-33.601247600,-70.522558170,776.1,61.0,4.6,-0.4,45.567,16.95,,,,,,
T,2022-02-27 17:18:04,-33.601253880,-70.522758070,776.4,66.8,4.7,1.8,45.586,18.57,,,,,,
T,2022-02-27 17:18:05,-33.601255000,-70.522931930,776.7,58.1,4.7,1.9,45.602,16.14,,,,,,
T,2022-02-27 17:18:06,-33.601255730,-70.523108450,777.0,59.0,4.7,1.8,45.618,16.38,,,,,,
T,2022-02-27 17:18:07,-33.601265170,-70.523305400,777.3,65.9,4.7,1.3,45.637,18.31,,,,,,
T,2022-02-27 17:18:08,-33.601275430,-70.523506650,776.9,67.4,4.7,-2.0,45.655,18.71,,,,,,
T,2022-02-27 17:18:09,-33.601286220,-70.523712670,776.4,69.0,4.7,-2.6,45.675,19.16,,,,,,
T,2022-02-27 17:18:10,-33.601306780,-70.523920230,775.8,69.8,4.7,-3.2,45.694,19.40,,,,,,
T,2022-02-27 17:18:11,-33.601303480,-70.524088380,775.5,56.2,4.7,-1.8,45.710,15.61,,,,,,
T,2022-02-27 17:18:12,-33.601309300,-70.524285950,775.3,66.1,4.7,-1.1,45.728,18.35,,,,,,
T,2022-02-27 17:18:13,-33.601298550,-70.524449570,775.5,54.8,4.7,1.2,45.743,15.23,,,,,,
T,2022-02-27 17:18:14,-33.601289420,-70.524599670,775.7,50.3,4.7,1.3,45.757,13.97,,,,,,
T,2022-02-27 17:18:15,-33.601293330,-70.524755320,775.6,52.0,4.7,-0.1,45.772,14.45,,,,,,
T,2022-02-27 17:18:16,-33.601312470,-70.524957850,775.4,68.1,4.7,-1.5,45.791,18.92,,,,,,
T,2022-02-27 17:18:17,-33.601314250,-70.525131030,775.1,57.9,4.7,-1.8,45.807,16.07,,,,,,
T,2022-02-27 17:18:18,-33.601324300,-70.525317520,774.5,62.4,4.7,-3.1,45.824,17.34,,,,,,
T,2022-02-27 17:18:19,-33.601331650,-70.525494980,774.1,59.4,4.7,-2.8,45.840,16.49,,,,,,
T,2022-02-27 17:18:20,-33.601337830,-70.525665930,773.7,57.2,4.7,-2.6,45.856,15.88,,,,,,
T,2022-02-27 17:18:21,-33.601351830,-70.525854430,773.2,63.2,4.7,-2.6,45.874,17.56,,,,,,
T,2022-02-27 17:18:22,-33.601384620,-70.526041280,773.1,63.8,4.6,-0.3,45.892,17.72,,,,,,
T,2022-02-27 17:18:23,-33.601428870,-70.526254450,773.1,73.4,4.5,-0.3,45.912,20.38,,,,,,
T,2022-02-27 17:18:24,-33.601487150,-70.526409170,772.8,56.7,4.3,-1.5,45.928,15.75,,,,,,
T,2022-02-27 17:18:25,-33.601543400,-70.526526500,772.6,45.2,4.0,-1.7,45.940,12.55,,,,,,
T,2022-02-27 17:18:26,-33.601634230,-70.526609400,772.1,45.6,3.8,-4.4,45.953,12.68,,,,,,
T,2022-02-27 17:18:27,-33.601747530,-70.526684330,771.9,51.7,3.5,-1.2,45.967,14.36,,,,,,
T,2022-02-27 17:18:28,-33.601876470,-70.526704120,771.8,51.9,3.3,-0.9,45.982,14.42,,,,,,
T,2022-02-27 17:18:29,-33.602010050,-70.526702580,771.6,53.3,3.1,-1.0,45.997,14.82,,,,,,
T,2022-02-27 17:18:30,-33.602133770,-70.526647600,771.4,52.7,3.0,-1.2,46.011,14.64,,,,,,
T,2022-02-27 17:18:31,-33.602227350,-70.526605620,771.4,39.9,2.7,-0.4,46.022,11.09,,,,,,
T,2022-02-27 17:18:32,-33.602308120,-70.526505430,771.5,46.5,2.5,1.1,46.035,12.91,,,,,,
T,2022-02-27 17:18:33,-33.602371020,-70.526383420,771.9,47.9,2.2,2.4,46.049,13.30,,,,,,
T,2022-02-27 17:18:34,-33.602419930,-70.526247930,772.3,49.3,2.0,3.3,46.062,13.70,,,,,,
T,2022-02-27 17:18:35,-33.602446950,-70.526084080,772.9,55.8,1.7,3.7,46.078,15.50,,,,,,
T,2022-02-27 17:18:36,-33.602438350,-70.525920700,773.4,54.7,1.6,3.1,46.093,15.19,,,,,,
T,2022-02-27 17:18:37,-33.602428430,-70.525782300,773.4,46.4,1.6,0.3,46.106,12.89,,,,,,
