Time (s),0x0082_Supply_critical  ,,Time (s),0x0082_DSP_param  ,,Time (s),2. Iq A (0.0625),,Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),1. Id A (0.0625),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Id A (0.0625),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),2. Velocity RPM (1),,Time (s),2. Torque % of peak (0.1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),2. Target Iq A (0.0625),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),2. Current A(RMS) (1),,Time (s),2. Target Id A (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Uq V (0.0625),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),0x0081_Low_batt  ,,Time (s),2. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),0x0081_Motor_slave_in_wrong_state  ,,Time (s),2. Torque actual value Nm (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),2. Throttle Input Voltage V (0.00390625),,Time (s),2. statusword  (1),,Time (s),1. Ud V (0.0625),,Time (s),1. controlword - right motor  (1),,Time (s),1. Target Iq A (0.0625),,Time (s),0x0081_Supply_critical  ,,Time (s),2. Ud V (0.0625),,Time (s),1. Iq A (0.0625),,
,,,,,,381.7756,-0.3125,,381.77,0,,381.7703,0.0,,381.7697,0.0,,381.7703,-0.3125,,381.7697,600,,381.7757,0.0625,,381.7754,115.1875,,381.7699,0.0,,381.7755,0.0,,381.77,-87,,381.7702,0.0,,381.7752,-37,,381.7752,0.0,,381.7752,1079,,381.7697,600,,381.7756,0.0,,381.7697,527,,381.7752,0.0,,381.7697,0.0,,381.7755,0,,381.7757,0.0,,381.7699,115.1875,,381.7699,27,,381.7754,27,,381.7702,-2.1875,,381.77,0.0,,,,,381.7756,-1.25,,381.7754,0.0,,381.7752,-37,,,,,381.7756,0.0,,381.7703,1.21875,,381.7757,0.0,,381.7752,1079,,381.7703,1.5,,381.7697,527,,381.7702,0.0,,,,,381.7757,-0.3125,,381.7702,-1.5,,
,,,,,,381.7956,-0.1875,,381.7901,0,,381.7904,0.0,,381.7899,0.0,,381.7904,1.625,,381.7899,600,,381.7957,0.8125,,381.7953,115.125,,381.79,0.0,,381.7954,0.0,,381.7901,-86,,381.7903,0.0,,381.7952,-36,,381.7952,0.0,,381.7952,1079,,381.7899,600,,381.7956,0.0,,381.7899,527,,381.7952,0.0,,381.7899,0.0,,381.7954,0,,381.7957,0.0,,381.79,115.1875,,381.79,27,,381.7953,27,,381.7903,-3.375,,381.7901,0.0,,,,,381.7956,-1.5,,381.7953,0.0,,381.7952,-36,,,,,381.7956,0.0,,381.7904,1.19140625,,381.7957,0.0,,381.7952,1079,,381.7904,-1.25,,381.7899,527,,381.7903,0.0,,,,,381.7957,-0.5625,,381.7903,0.1875,,
,,,,,,381.8156,-1.125,,381.8101,0,,381.8104,0.0,,381.8099,0.0,,381.8104,-1.0,,381.8099,600,,381.8158,-1.625,,381.8154,115.125,,381.81,0.0,,381.8155,0.0,,381.8101,-86,,381.8103,0.0,,381.8152,-36,,381.8152,0.0,,381.8152,1079,,381.8099,600,,381.8156,0.0,,381.8099,527,,381.8152,0.0,,381.8099,0.0,,381.8155,0,,381.8158,0.0,,381.81,115.25,,381.81,27,,381.8154,27,,381.8103,-3.0625,,381.8101,0.0,,,,,381.8156,-0.75,,381.8154,0.0,,381.8152,-36,,,,,381.8156,0.0,,381.8104,1.2109375,,381.8158,0.0,,381.8152,1079,,381.8104,0.75,,381.8099,527,,381.8103,0.0,,,,,381.8158,1.0625,,381.8103,-1.1875,,
,,,,,,381.8357,-2.375,,381.8301,0,,381.8304,0.0,,381.8299,0.0,,381.8304,1.375,,381.8299,600,,381.8359,-0.0625,,381.8355,115.1875,,381.83,0.0,,381.8356,0.0,,381.8301,-85,,381.8303,0.0,,381.8354,-35,,381.8354,0.0,,381.8354,1079,,381.8299,600,,381.8357,0.0,,381.8299,527,,381.8354,0.0,,381.8299,0.0,,381.8356,0,,381.8359,0.0,,381.83,115.1875,,381.83,27,,381.8355,27,,381.8303,-2.625,,381.8301,0.0,,,,,381.8357,0.0625,,381.8355,0.0,,381.8354,-35,,,,,381.8357,0.0,,381.8304,1.23828125,,381.8359,0.0,,381.8354,1079,,381.8304,-0.875,,381.8299,527,,381.8303,0.0,,,,,381.8359,0.0,,381.8303,-1.3125,,
,,,,,,381.8557,-1.6875,,381.8501,0,,381.8504,0.0,,381.8499,0.0,,381.8504,-3.25,,381.8499,600,,381.8559,2.375,,381.8555,115.1875,,381.85,0.0,,381.8556,0.0,,381.8501,-84,,381.8503,0.0,,381.8554,-35,,381.8554,0.0,,381.8554,1079,,381.8499,600,,381.8557,0.0,,381.8499,527,,381.8554,0.0,,381.8499,0.0,,381.8556,0,,381.8559,0.0,,381.85,115.25,,381.85,27,,381.8555,27,,381.8503,-4.25,,381.8501,0.0,,,,,381.8557,-0.25,,381.8555,0.0,,381.8554,-35,,,,,381.8557,0.0,,381.8504,1.23828125,,381.8559,0.0,,381.8554,1079,,381.8504,2.125,,381.8499,527,,381.8503,0.0,,,,,381.8559,-1.5,,381.8503,0.4375,,
,,,,,,381.8757,-1.4375,,381.8701,0,,381.8704,0.0,,381.8699,0.0,,381.8704,1.5,,381.8699,600,,381.8758,-1.1875,,381.8755,115.1875,,381.87,0.0,,381.8756,0.0,,381.8701,-84,,381.8703,0.0,,381.8754,-34,,381.8754,0.0,,381.8754,1079,,381.8699,600,,381.8757,0.0,,381.8699,527,,381.8754,0.0,,381.8699,0.0,,381.8756,0,,381.8758,0.0,,381.87,115.1875,,381.87,27,,381.8755,27,,381.8703,-2.4375,,381.8701,0.0,,,,,381.8757,-0.4375,,381.8755,0.0,,381.8754,-34,,,,,381.8757,0.0,,381.8704,1.2265625,,381.8758,0.0,,381.8754,1079,,381.8704,-0.3125,,381.8699,527,,381.8703,0.0,,,,,381.8758,0.5,,381.8703,-1.5,,
,,,,,,381.8957,-0.75,,381.8901,0,,381.8904,0.0,,381.8899,0.0,,381.8904,-1.75,,381.8899,600,,381.8958,-0.0625,,381.8955,115.1875,,381.89,0.0,,381.8956,0.0,,381.8901,-83,,381.8903,0.0,,381.8954,-34,,381.8954,0.0,,381.8954,1079,,381.8899,600,,381.8957,0.0,,381.8899,527,,381.8954,0.0,,381.8899,0.0,,381.8956,0,,381.8958,0.0,,381.89,115.1875,,381.89,27,,381.8955,27,,381.8903,-5.1875,,381.8901,0.0,,,,,381.8957,-1.0,,381.8955,0.0,,381.8954,-34,,,,,381.8957,0.0,,381.8904,1.2109375,,381.8958,0.0,,381.8954,1079,,381.8904,0.9375,,381.8899,527,,381.8903,0.0,,,,,381.8958,-0.1875,,381.8903,2.0625,,
,,,,,,381.9157,0.5625,,381.9101,0,,381.9104,0.0,,381.9099,0.0,,381.9104,-0.5,,381.9099,600,,381.9159,-0.125,,381.9155,115.1875,,381.91,0.0,,381.9156,0.0,,381.9101,-83,,381.9102,0.0,,381.9154,-33,,381.9154,0.0,,381.9154,1079,,381.9099,600,,381.9157,0.0,,381.9099,527,,381.9154,0.0,,381.9099,0.0,,381.9156,0,,381.9159,0.0,,381.91,115.25,,381.91,27,,381.9155,27,,381.9102,-2.8125,,381.9101,0.0,,,,,381.9157,-1.8125,,381.9155,0.0,,381.9154,-33,,,,,381.9157,0.0,,381.9104,1.203125,,381.9159,0.0,,381.9154,1079,,381.9104,0.3125,,381.9099,527,,381.9102,0.0,,,,,381.9159,0.0625,,381.9102,-1.125,,
,,,,,,381.9357,-0.6875,,381.9301,0,,381.9304,0.0,,381.9299,0.0,,381.9304,1.125,,381.9299,600,,381.9359,0.75,,381.9355,115.1875,,381.93,0.0,,381.9356,0.0,,381.9301,-83,,381.9303,0.0,,381.9353,-33,,381.9353,0.0,,381.9353,1079,,381.9299,600,,381.9357,0.0,,381.9299,527,,381.9353,0.0,,381.9299,0.0,,381.9356,0,,381.9359,0.0,,381.93,115.3125,,381.93,27,,381.9355,27,,381.9303,-3.5,,381.9301,0.0,,,,,381.9357,-0.9375,,381.9355,0.0,,381.9353,-33,,,,,381.9357,0.0,,381.9304,1.2265625,,381.9359,0.0,,381.9353,1079,,381.9304,-0.6875,,381.9299,527,,381.9303,0.0,,,,,381.9359,-0.375,,381.9303,0.125,,
,,,,,,381.9557,-0.3125,,381.9501,0,,381.9504,0.0,,381.9499,0.0,,381.9504,-0.75,,381.9499,600,,381.9558,0.0625,,381.9554,115.1875,,381.95,0.0,,381.9556,0.0,,381.9501,-82,,381.9502,0.0,,381.9553,-32,,381.9553,0.0,,381.9553,1079,,381.9499,600,,381.9557,0.0,,381.9499,527,,381.9553,0.0,,381.9499,0.0,,381.9556,0,,381.9558,0.0,,381.95,115.25,,381.95,27,,381.9554,27,,381.9502,-3.375,,381.9501,0.0,,,,,381.9557,-0.9375,,381.9554,0.0,,381.9553,-32,,,,,381.9557,0.0,,381.9504,1.23828125,,381.9558,0.0,,381.9553,1079,,381.9504,0.8125,,381.9499,527,,381.9502,0.0,,,,,381.9558,-0.0625,,381.9502,-0.125,,
,,,,,,381.9757,-0.75,,381.9701,0,,381.9704,0.0,,381.9699,0.0,,381.9704,0.625,,381.9699,600,,381.9758,-0.5,,381.9754,115.125,,381.97,0.0,,381.9756,0.0,,381.9701,-81,,381.9702,0.0,,381.9753,-32,,381.9753,0.0,,381.9753,1079,,381.9699,600,,381.9757,0.0,,381.9699,527,,381.9753,0.0,,381.9699,0.0,,381.9756,0,,381.9758,0.0,,381.97,115.1875,,381.97,27,,381.9754,27,,381.9702,-3.125,,381.9701,0.0,,,,,381.9757,-0.625,,381.9754,0.0,,381.9753,-32,,,,,381.9757,0.0,,381.9704,1.2109375,,381.9758,0.0,,381.9753,1079,,381.9704,-0.5,,381.9699,527,,381.9702,0.0,,,,,381.9758,0.1875,,381.9702,-0.1875,,
,,,,,,381.9957,0.1875,,381.9901,0,,381.9904,0.0,,381.9899,0.0,,381.9904,-1.625,,381.9899,600,,381.9958,0.125,,381.9954,115.1875,,381.99,0.0,,381.9956,0.0,,381.9901,-81,,381.9902,0.0,,381.9953,-32,,381.9953,0.0,,381.9953,1079,,381.9899,600,,381.9957,0.0,,381.9899,527,,381.9953,0.0,,381.9899,0.0,,381.9956,0,,381.9958,0.0,,381.99,115.25,,381.99,27,,381.9954,27,,381.9902,-4.0,,381.9901,0.0,,,,,381.9957,-1.3125,,381.9954,0.0,,381.9953,-32,,,,,381.9957,0.0,,381.9904,1.2109375,,381.9958,0.0,,381.9953,1079,,381.9904,1.0625,,381.9899,527,,381.9902,0.0,,,,,381.9958,-0.375,,381.9902,0.5,,
,,,,,,382.0157,-1.9375,,382.0101,0,,382.0103,0.0,,382.0099,0.0,,382.0103,0.25,,382.0099,600,,382.0158,-1.125,,382.0154,115.1875,,382.01,0.0,,382.0156,0.0,,382.0101,-80,,382.0102,0.0,,382.0153,-31,,382.0153,0.0,,382.0153,1079,,382.0099,600,,382.0157,0.0,,382.0099,527,,382.0153,0.0,,382.0099,0.0,,382.0156,0,,382.0158,0.0,,382.01,115.3125,,382.01,27,,382.0154,27,,382.0102,-2.9375,,382.0101,0.0,,,,,382.0157,-0.1875,,382.0154,0.0,,382.0153,-31,,,,,382.0157,0.0,,382.0103,1.2265625,,382.0158,0.0,,382.0153,1079,,382.0103,0.0,,382.0099,527,,382.0102,0.0,,,,,382.0158,0.5,,382.0102,-0.6875,,
,,,,,,382.0357,-1.0,,382.0301,0,,382.0304,0.0,,382.0299,0.0,,382.0304,0.0,,382.0299,600,,382.0358,-0.3125,,382.0354,115.1875,,382.03,0.0,,382.0355,0.0,,382.0301,-79,,382.0302,0.0,,382.0353,-31,,382.0353,0.0,,382.0353,1079,,382.0299,600,,382.0357,0.0,,382.0299,527,,382.0353,0.0,,382.0299,0.0,,382.0355,0,,382.0358,0.0,,382.03,115.25,,382.03,27,,382.0354,27,,382.0302,-3.1875,,382.0301,0.0,,,,,382.0357,-0.75,,382.0354,0.0,,382.0353,-31,,,,,382.0357,0.0,,382.0304,1.26171875,,382.0358,0.0,,382.0353,1079,,382.0304,0.0,,382.0299,527,,382.0302,0.0,,,,,382.0358,0.125,,382.0302,-0.5,,
,,,,,,382.0557,-1.3125,,382.0501,0,,382.0503,0.0,,382.0499,0.0,,382.0503,-0.125,,382.0499,600,,382.0558,-0.1875,,382.0554,115.25,,382.05,0.0,,382.0556,0.0,,382.0501,-79,,382.0502,0.0,,382.0553,-31,,382.0553,0.0,,382.0553,1079,,382.0499,600,,382.0557,0.0,,382.0499,527,,382.0553,0.0,,382.0499,0.0,,382.0556,0,,382.0558,0.0,,382.05,115.25,,382.05,27,,382.0554,27,,382.0502,-1.875,,382.0501,0.0,,,,,382.0557,-0.5,,382.0554,0.0,,382.0553,-31,,,,,382.0557,0.0,,382.0503,1.25390625,,382.0558,0.0,,382.0553,1079,,382.0503,0.4375,,382.0499,527,,382.0502,0.0,,,,,382.0558,0.1875,,382.0502,-2.125,,
,,,,,,382.0757,-0.875,,382.0701,0,,382.0703,0.0,,382.0698,0.0,,382.0703,0.625,,382.0698,600,,382.0758,-0.3125,,382.0754,115.1875,,382.0699,0.0,,382.0755,0.0,,382.0701,-78,,382.0702,0.0,,382.0753,-30,,382.0753,0.0,,382.0753,1079,,382.0698,600,,382.0757,0.0,,382.0698,527,,382.0753,0.0,,382.0698,0.0,,382.0755,0,,382.0758,0.0,,382.0699,115.1875,,382.0699,27,,382.0754,27,,382.0702,-3.8125,,382.0701,0.0,,,,,382.0757,-0.5625,,382.0754,0.0,,382.0753,-30,,,,,382.0757,0.0,,382.0703,1.2265625,,382.0758,0.0,,382.0753,1079,,382.0703,-0.4375,,382.0698,527,,382.0702,0.0,,,,,382.0758,0.25,,382.0702,0.875,,
,,,,,,382.0957,-0.3125,,382.0901,0,,382.0903,0.0,,382.0898,0.0,,382.0903,-1.875,,382.0898,600,,382.0958,1.4375,,382.0954,115.125,,382.0899,0.0,,382.0955,0.0,,382.0901,-78,,382.0902,0.0,,382.0953,-30,,382.0953,0.0,,382.0953,1079,,382.0898,600,,382.0957,0.0,,382.0898,527,,382.0953,0.0,,382.0898,0.0,,382.0955,0,,382.0958,0.0,,382.0899,115.1875,,382.0899,27,,382.0954,27,,382.0902,-2.3125,,382.0901,0.0,,,,,382.0957,-0.8125,,382.0954,0.0,,382.0953,-30,,,,,382.0957,0.0,,382.0903,1.21875,,382.0958,0.0,,382.0953,1079,,382.0903,1.5,,382.0898,527,,382.0902,0.0,,,,,382.0958,-0.9375,,382.0902,-2.0,,
,,,,,,382.1156,0.4375,,382.1101,0,,382.1103,0.0,,382.1098,0.0,,382.1103,2.0625,,382.1098,600,,382.1158,1.25,,382.1154,115.1875,,382.1099,0.0,,382.1155,0.0,,382.1101,-78,,382.1102,0.0,,382.1153,-29,,382.1153,0.0,,382.1153,1079,,382.1098,600,,382.1156,0.0,,382.1098,527,,382.1153,0.0,,382.1098,0.0,,382.1155,0,,382.1158,0.0,,382.1099,115.25,,382.1099,27,,382.1154,27,,382.1102,-2.8125,,382.1101,0.0,,,,,382.1156,-1.3125,,382.1154,0.0,,382.1153,-29,,,,,382.1156,0.0,,382.1103,1.25390625,,382.1158,0.0,,382.1153,1079,,382.1103,0.0625,,382.1098,527,,382.1102,0.0,,,,,382.1158,-0.9375,,382.1102,-0.75,,
,,,,,,382.1356,0.25,,382.1301,0,,382.1303,0.0,,382.1298,0.0,,382.1303,0.25,,382.1298,600,,382.1358,0.0,,382.1354,115.125,,382.1299,0.0,,382.1355,0.0,,382.1301,-77,,382.1302,0.0,,382.1353,-29,,382.1353,0.0,,382.1353,1079,,382.1298,600,,382.1356,0.0,,382.1298,527,,382.1353,0.0,,382.1298,0.0,,382.1355,0,,382.1358,0.0,,382.1299,115.25,,382.1299,27,,382.1354,27,,382.1302,-3.125,,382.1301,0.0,,,,,382.1356,-1.3125,,382.1354,0.0,,382.1353,-29,,,,,382.1356,0.0,,382.1303,1.2265625,,382.1358,0.0,,382.1353,1079,,382.1303,-0.25,,382.1298,527,,382.1302,0.0,,,,,382.1358,-0.1875,,382.1302,-0.4375,,
,,,,,,382.1556,-1.0,,382.15,0,,382.1503,0.0,,382.1498,0.0,,382.1503,0.625,,382.1498,600,,382.1558,-0.3125,,382.1554,115.1875,,382.1499,0.0,,382.1555,0.0,,382.15,-77,,382.1502,0.0,,382.1553,-28,,382.1553,0.0,,382.1553,1079,,382.1498,600,,382.1556,0.0,,382.1498,527,,382.1553,0.0,,382.1498,0.0,,382.1555,0,,382.1558,0.0,,382.1499,115.125,,382.1499,27,,382.1554,27,,382.1502,-1.0,,382.15,0.0,,,,,382.1556,-0.625,,382.1554,0.0,,382.1553,-28,,,,,382.1556,0.0,,382.1503,1.2265625,,382.1558,0.0,,382.1553,1079,,382.1503,-0.25,,382.1498,527,,382.1502,0.0,,,,,382.1558,0.125,,382.1502,-3.1875,,
,,,,,,382.1756,-0.4375,,382.1701,0,,382.1703,0.0,,382.1698,0.0,,382.1703,0.0625,,382.1698,600,,382.1758,0.125,,382.1754,115.25,,382.1699,0.0,,382.1755,0.0,,382.1701,-76,,382.1702,0.0,,382.1753,-28,,382.1753,0.0,,382.1753,1079,,382.1698,600,,382.1756,0.0,,382.1698,527,,382.1753,0.0,,382.1698,0.0,,382.1755,0,,382.1758,0.0,,382.1699,115.1875,,382.1699,27,,382.1754,27,,382.1702,-4.375,,382.1701,0.0,,,,,382.1756,-0.75,,382.1754,0.0,,382.1753,-28,,,,,382.1756,0.0,,382.1703,1.203125,,382.1758,0.0,,382.1753,1079,,382.1703,-0.375,,382.1698,527,,382.1702,0.0,,,,,382.1758,-0.3125,,382.1702,1.5625,,
,,,,,,382.1956,-1.125,,382.19,0,,382.1903,0.0,,382.1898,0.0,,382.1903,-1.0,,382.1898,600,,382.1957,1.6875,,382.1954,115.1875,,382.1899,0.0,,382.1955,0.0,,382.19,-76,,382.1902,0.0,,382.1953,-27,,382.1953,0.0,,382.1953,1079,,382.1898,600,,382.1956,0.0,,382.1898,527,,382.1953,0.0,,382.1898,0.0,,382.1955,0,,382.1957,0.0,,382.1899,115.3125,,382.1899,27,,382.1954,27,,382.1902,-2.5,,382.19,0.0,,,,,382.1956,-0.5,,382.1954,0.0,,382.1953,-27,,,,,382.1956,0.0,,382.1903,1.25390625,,382.1957,0.0,,382.1953,1079,,382.1903,0.5625,,382.1898,527,,382.1902,0.0,,,,,382.1957,-1.375,,382.1902,-1.3125,,
,,,,,,382.2156,0.25,,382.21,0,,382.2103,0.0,,382.2098,0.0,,382.2103,0.0625,,382.2098,600,,382.2157,-0.875,,382.2154,115.1875,,382.2099,0.0,,382.2155,0.0,,382.21,-76,,382.2101,0.0,,382.2153,-27,,382.2153,0.0,,382.2153,1079,,382.2098,600,,382.2156,0.0,,382.2098,527,,382.2153,0.0,,382.2098,0.0,,382.2155,0,,382.2157,0.0,,382.2099,115.25,,382.2099,27,,382.2154,27,,382.2101,-3.1875,,382.21,0.0,,,,,382.2156,-1.4375,,382.2154,0.0,,382.2153,-27,,,,,382.2156,0.0,,382.2103,1.28125,,382.2157,0.0,,382.2153,1079,,382.2103,0.0,,382.2098,527,,382.2101,0.0,,,,,382.2157,0.375,,382.2101,-0.125,,
,,,,,,382.2356,-0.75,,382.23,0,,382.2303,0.0,,382.2298,0.0,,382.2303,0.3125,,382.2298,600,,382.2357,0.375,,382.2353,115.1875,,382.2299,0.0,,382.2355,0.0,,382.23,-75,,382.2301,0.0,,382.2352,-26,,382.2352,0.0,,382.2352,1079,,382.2298,600,,382.2356,0.0,,382.2298,527,,382.2352,0.0,,382.2298,0.0,,382.2355,0,,382.2357,0.0,,382.2299,115.3125,,382.2299,27,,382.2353,27,,382.2301,-3.0,,382.23,0.0,,,,,382.2356,-0.75,,382.2353,0.0,,382.2352,-26,,,,,382.2356,0.0,,382.2303,1.23828125,,382.2357,0.0,,382.2352,1079,,382.2303,-0.25,,382.2298,527,,382.2301,0.0,,,,,382.2357,-0.25,,382.2301,-0.375,,
,,,,,,382.2556,-0.5625,,382.25,0,,382.2503,0.0,,382.2498,0.0,,382.2503,0.375,,382.2498,600,,382.2557,-0.75,,382.2553,115.125,,382.2499,0.0,,382.2555,0.0,,382.25,-75,,382.2501,0.0,,382.2552,-26,,382.2552,0.0,,382.2552,1079,,382.2498,600,,382.2556,0.0,,382.2498,527,,382.2552,0.0,,382.2498,0.0,,382.2555,0,,382.2557,0.0,,382.2499,115.3125,,382.2499,27,,382.2553,27,,382.2501,-2.3125,,382.25,0.0,,,,,382.2556,-0.75,,382.2553,0.0,,382.2552,-26,,,,,382.2556,0.0,,382.2503,1.28125,,382.2557,0.0,,382.2552,1079,,382.2503,-0.0625,,382.2498,527,,382.2501,0.0,,,,,382.2557,0.375,,382.2501,-1.0625,,
,,,,,,382.2756,0.4375,,382.27,0,,382.2703,0.0,,382.2698,0.0,,382.2703,0.6875,,382.2698,600,,382.2757,0.6875,,382.2753,115.1875,,382.2699,0.0,,382.2755,0.0,,382.27,-74,,382.2702,0.0,,382.2752,-25,,382.2752,0.0,,382.2752,1079,,382.2698,600,,382.2756,0.0,,382.2698,527,,382.2752,0.0,,382.2698,0.0,,382.2755,0,,382.2757,0.0,,382.2699,115.25,,382.2699,27,,382.2753,27,,382.2702,-3.0625,,382.27,0.0,,,,,382.2756,-1.3125,,382.2753,0.0,,382.2752,-25,,,,,382.2756,0.0,,382.2703,1.24609375,,382.2757,0.0,,382.2752,1079,,382.2703,-0.5625,,382.2698,527,,382.2702,0.0,,,,,382.2757,-0.6875,,382.2702,-0.0625,,
,,,,,,382.2956,-0.9375,,382.29,0,,382.2903,0.0,,382.2898,0.0,,382.2903,1.0625,,382.2898,600,,382.2957,-1.875,,382.2953,115.1875,,382.2899,0.0,,382.2955,0.0,,382.29,-74,,382.2901,0.0,,382.2952,-25,,382.2952,0.0,,382.2952,1079,,382.2898,600,,382.2956,0.0,,382.2898,527,,382.2952,0.0,,382.2898,0.0,,382.2955,0,,382.2957,0.0,,382.2899,115.25,,382.2899,27,,382.2953,27,,382.2901,-2.375,,382.29,0.0,,,,,382.2956,-0.625,,382.2953,0.0,,382.2952,-25,,,,,382.2956,0.0,,382.2903,1.23828125,,382.2957,0.0,,382.2952,1079,,382.2903,-0.5,,382.2898,527,,382.2901,0.0,,,,,382.2957,1.0,,382.2901,-1.25,,
,,,,,,382.3156,-1.6875,,382.31,0,,382.3102,0.0,,382.3098,0.0,,382.3102,1.625,,382.3098,600,,382.3157,0.9375,,382.3153,115.1875,,382.3099,0.0,,382.3155,0.0,,382.31,-73,,382.3101,0.0,,382.3152,-25,,382.3152,0.0,,382.3152,1079,,382.3098,600,,382.3156,0.0,,382.3098,527,,382.3152,0.0,,382.3098,0.0,,382.3155,0,,382.3157,0.0,,382.3099,115.25,,382.3099,27,,382.3153,27,,382.3101,-2.4375,,382.31,0.0,,,,,382.3156,-0.125,,382.3153,0.0,,382.3152,-25,,,,,382.3156,0.0,,382.3102,1.26171875,,382.3157,0.0,,382.3152,1079,,382.3102,-0.9375,,382.3098,527,,382.3101,0.0,,,,,382.3157,-0.625,,382.3101,-0.9375,,
,,,,,,382.3356,-1.1875,,382.33,0,,382.3302,0.0,,382.3298,0.0,,382.3302,-1.25,,382.3298,600,,382.3357,-1.75,,382.3353,115.1875,,382.3299,0.0,,382.3355,0.0,,382.33,-73,,382.3301,0.0,,382.3352,-25,,382.3352,0.0,,382.3352,1079,,382.3298,600,,382.3356,0.0,,382.3298,527,,382.3352,0.0,,382.3298,0.0,,382.3355,0,,382.3357,0.0,,382.3299,115.375,,382.3299,27,,382.3353,27,,382.3301,-2.5625,,382.33,0.0,,,,,382.3356,-0.3125,,382.3353,0.0,,382.3352,-25,,,,,382.3356,0.0,,382.3302,1.28125,,382.3357,0.0,,382.3352,1079,,382.3302,0.8125,,382.3298,527,,382.3301,0.0,,,,,382.3357,1.125,,382.3301,-0.8125,,
,,,,,,382.3556,-1.125,,382.35,0,,382.3502,0.0,,382.3497,0.0,,382.3502,0.4375,,382.3497,600,,382.3557,-0.875,,382.3553,115.1875,,382.3498,0.0,,382.3555,0.0,,382.35,-73,,382.3501,0.0,,382.3552,-24,,382.3552,0.0,,382.3552,1079,,382.3497,600,,382.3556,0.0,,382.3497,527,,382.3552,0.0,,382.3497,0.0,,382.3555,0,,382.3557,0.0,,382.3498,115.25,,382.3498,27,,382.3553,27,,382.3501,-1.625,,382.35,0.0,,,,,382.3556,0.0,,382.3553,0.0,,382.3552,-24,,,,,382.3556,0.0,,382.3502,1.28125,,382.3557,0.0,,382.3552,1079,,382.3502,-0.125,,382.3497,527,,382.3501,0.0,,,,,382.3557,0.625,,382.3501,-2.125,,
,,,,,,382.3756,-0.375,,382.37,0,,382.3702,0.0,,382.3697,0.0,,382.3702,0.0625,,382.3697,600,,382.3757,-0.5625,,382.3753,115.1875,,382.3698,0.0,,382.3755,0.0,,382.37,-73,,382.3701,0.0,,382.3752,-24,,382.3752,0.0,,382.3752,1079,,382.3697,600,,382.3756,0.0,,382.3697,527,,382.3752,0.0,,382.3697,0.0,,382.3755,0,,382.3757,0.0,,382.3698,115.25,,382.3698,27,,382.3753,27,,382.3701,-3.0625,,382.37,0.0,,,,,382.3756,-0.5,,382.3753,0.0,,382.3752,-24,,,,,382.3756,0.0,,382.3702,1.23828125,,382.3757,0.0,,382.3752,1079,,382.3702,-0.4375,,382.3697,527,,382.3701,0.0,,,,,382.3757,0.375,,382.3701,0.0,,
,,,,,,382.3956,-0.5,,382.39,0,,382.3902,0.0,,382.3897,0.0,,382.3902,0.3125,,382.3897,600,,382.3957,-0.75,,382.3954,115.1875,,382.3898,0.0,,382.3955,0.0,,382.39,-72,,382.3901,0.0,,382.3953,-24,,382.3953,0.0,,382.3953,1079,,382.3897,600,,382.3956,0.0,,382.3897,527,,382.3953,0.0,,382.3897,0.0,,382.3955,0,,382.3957,0.0,,382.3898,115.3125,,382.3898,27,,382.3954,27,,382.3901,-2.75,,382.39,0.0,,,,,382.3956,-1.0,,382.3954,0.0,,382.3953,-24,,,,,382.3956,0.0,,382.3902,1.21875,,382.3957,0.0,,382.3953,1079,,382.3902,-0.25,,382.3897,527,,382.3901,0.0,,,,,382.3957,1.1875,,382.3901,-1.0,,
,,,,,,382.4156,-1.1875,,382.41,0,,382.4102,0.0,,382.4098,0.0,,382.4102,1.3125,,382.4098,600,,382.4157,0.75,,382.4154,115.125,,382.4099,0.0,,382.4155,0.0,,382.41,-72,,382.4101,0.0,,382.4153,-23,,382.4153,0.0,,382.4153,1079,,382.4098,600,,382.4156,0.0,,382.4098,527,,382.4153,0.0,,382.4098,0.0,,382.4155,0,,382.4157,0.0,,382.4099,115.1875,,382.4099,27,,382.4154,27,,382.4101,-2.25,,382.41,0.0,,,,,382.4156,-0.0625,,382.4154,0.0,,382.4153,-23,,,,,382.4156,0.0,,382.4102,1.24609375,,382.4157,0.0,,382.4153,1079,,382.4102,-0.9375,,382.4098,527,,382.4101,0.0,,,,,382.4157,-1.0625,,382.4101,-1.0,,
